Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,2004,Autumn     ,Jharkhand,92036.15,133582,1149.2,9971196.491,19327.5915,1.367727273
Maize,2004,Kharif     ,West Bengal,64629,190546,1612.9,7001905.86,13572.09,2.584375
Maize,2005,Kharif     ,Bihar,276983,456105,907.8,33215801.36,58166.43,1.619210526
Maize,2005,Rabi       ,Bihar,212073,637203,907.8,25431794.16,44535.33,2.773611111
Maize,2005,Summer     ,Bihar,175218,426534,907.8,21012142.56,36795.78,2.363611111
Maize,2005,Kharif     ,Chhattisgarh,101587,109598,1292.7,12182313.04,21333.27,1.088125
Maize,2005,Kharif     ,Delhi,79,144,653.1,9473.68,16.59,1.82
Maize,2005,Kharif     ,Gujarat,456900,722400,942.4,54791448,95949,1.618125
Maize,2005,Kharif     ,Haryana,17469,36000,516.9,2094882.48,3668.49,0.4965
Maize,2005,Kharif     ,Himachal Pradesh,295351,543061,1248.1,35418491.92,62023.71,1.913333333
Maize,2005,Kharif     ,Madhya Pradesh,852591,1240520,1032.7,102242712.7,179044.11,1.380638298
Maize,2005,Kharif     ,Maharashtra,389100,829700,1387.2,46660872,81711,1.67037037
Maize,2005,Rabi       ,Maharashtra,70900,145400,1387.2,8502328,14889,2.137307692
Maize,2005,Summer     ,Maharashtra,9500,13700,1387.2,1139240,1995,1.239473684
Maize,2005,Kharif     ,Mizoram,10810,20720,2075.4,1296335.2,2270.1,1.99875
Maize,2005,Rabi       ,Mizoram,932,1983,2075.4,111765.44,195.72,2.625
Maize,2005,Kharif     ,Nagaland,50000,90000,1568.6,5996000,10500,1.8025
Maize,2005,Rabi       ,Nagaland,1600,2880,1568.6,191872,336,1.985
Maize,2005,Kharif     ,Punjab,148000,403000,566.7,17748160,31080,2.827
Maize,2005,Kharif     ,Tripura,2150,2100,1765.9,257828,451.5,0.9825
Maize,2005,Kharif     ,Uttarakhand,31372,39735,1353.3,3762130.24,6588.12,1.142307692
Maize,2005,Summer     ,Uttarakhand,89,182,1353.3,10672.88,18.69,1.9875
Maize,2005,Autumn     ,Jharkhand,74754.36,77410,965.2,8964542.851,15698.4156,1.040909091
Maize,2006,Kharif     ,Bihar,259494,397591,1052.8,33139978.74,57088.68,1.558918919
Maize,2006,Rabi       ,Bihar,206084,744274,1052.8,26318987.64,45338.48,3.231944444
Maize,2006,Summer     ,Bihar,175637,614084,1052.8,22430601.27,38640.14,3.389444444
Maize,2006,Kharif     ,Chhattisgarh,100145,123489,1317.2,12789517.95,22031.9,1.048888889
Maize,2006,Kharif     ,Delhi,67,122,462.7,8556.57,14.74,1.82
Maize,2006,Kharif     ,Gujarat,447700,201700,1056.2,57175767,98494,0.529375
Maize,2006,Kharif     ,Haryana,13412,30000,329.3,1712846.52,2950.64,0.520625
Maize,2006,Kharif     ,Himachal Pradesh,299037,695376,1207,38190015.27,65788.14,2.363333333
Maize,2006,Kharif     ,Madhya Pradesh,879420,846002,1072.3,112310728.2,193472.4,0.903617021
Maize,2006,Kharif     ,Maharashtra,475000,947800,1439.4,60662250,104500,1.599642857
Maize,2006,Rabi       ,Maharashtra,86000,176900,1439.4,10983060,18920,2.1984
Maize,2006,Summer     ,Maharashtra,19200,25300,1439.4,2452032,4224,1.184761905
Maize,2006,Kharif     ,Nagaland,63200,105540,1362.5,8071272,13904,1.67
Maize,2006,Rabi       ,Nagaland,1500,2800,1362.5,191565,330,1.995
Maize,2006,Kharif     ,Punjab,154000,481000,569.6,19667340,33880,3.202307692
Maize,2006,Kharif     ,Tripura,2450,2420,1764.3,312889.5,539,0.9925
Maize,2006,Kharif     ,Uttar Pradesh,842052,1116939,590.5,107538460.9,185251.44,1.307826087
Maize,2006,Rabi       ,Uttar Pradesh,4215,13278,590.5,538297.65,927.3,3.120454545
Maize,2006,Summer     ,Uttar Pradesh,25366,33635,590.5,3239491.86,5580.52,1.325689655
Maize,2006,Kharif     ,Uttarakhand,27163,35850,1178.9,3468986.73,5975.86,1.138461538
Maize,2006,Rabi       ,Uttarakhand,81,131,1178.9,10344.51,17.82,1.626666667
Maize,2006,Autumn     ,Jharkhand,75712.78,116029,1465.1,9669279.134,16656.8116,1.457272727
Maize,2007,Kharif     ,Andhra Pradesh,519000,2377000,1004.2,69234600,83040,4.237
Maize,2007,Rabi       ,Andhra Pradesh,267000,1754000,1004.2,35617800,42720,6.2215
Maize,2007,Autumn     ,Bihar,263299,321402,1600.2,35124086.6,42127.84,1.305526316
Maize,2007,Rabi       ,Bihar,214521,858245,1600.2,28617101.4,34323.36,3.763611111
Maize,2007,Summer     ,Bihar,181481,623215,1600.2,24209565.4,29036.96,3.207142857
Maize,2007,Kharif     ,Chhattisgarh,100591,157130,1246.2,13418839.4,16094.56,1.468333333
Maize,2007,Kharif     ,Gujarat,424000,583100,1021.6,56561600,67840,1.401176471
Maize,2007,Kharif     ,Haryana,13777,37000,443.8,1837851.8,2204.32,0.979375
Maize,2007,Kharif     ,Himachal Pradesh,300150,682615,1095.4,40040010,48024,2.303333333
Maize,2007,Kharif     ,Madhya Pradesh,841830,1111216,740.4,112300122,134692.8,1.1325
Maize,2007,Kharif     ,Maharashtra,571100,1545200,1257.2,76184740,91376,2.325357143
Maize,2007,Rabi       ,Maharashtra,86700,223000,1257.2,11565780,13872,2.6852
Maize,2007,Summer     ,Maharashtra,13700,21600,1257.2,1827580,2192,1.413684211
Maize,2007,Kharif     ,Meghalaya,17048,25138,4702,2274203.2,2727.68,1.504285714
Maize,2007,Kharif     ,Nagaland,62140,112470,1769,8289476,9942.4,1.835
Maize,2007,Rabi       ,Nagaland,1500,2860,1769,200100,240,1.91
Maize,2007,Kharif     ,Punjab,153000,521000,527.2,20410200,24480,3.560833333
Maize,2007,Kharif     ,Tripura,2123,2125,2831.8,283208.2,339.68,0.995
Maize,2007,Kharif     ,Uttar Pradesh,812088,1167245,672.9,108332539.2,129934.08,1.360289855
Maize,2007,Rabi       ,Uttar Pradesh,3627,10185,672.9,483841.8,580.32,2.78
Maize,2007,Summer     ,Uttar Pradesh,21930,31514,672.9,2925462,3508.8,1.430714286
Maize,2007,Kharif     ,Uttarakhand,28000,43659,1924.3,3735200,4480,1.223846154
Maize,2007,Summer     ,Uttarakhand,82,133,1924.3,10938.8,13.12,1.636666667
Maize,2007,Autumn     ,Jharkhand,76327.31,93851,1444.7,10182063.15,12212.3696,1.367272727
Maize,2008,Autumn     ,Bihar,244993,373167,1197.7,35043798.72,22049.37,1.592631579
Maize,2008,Rabi       ,Bihar,206266,726382,1197.7,29504288.64,18563.94,3.186388889
Maize,2008,Summer     ,Bihar,189214,615797,1197.7,27065170.56,17029.26,3.203714286
Maize,2008,Kharif     ,Chhattisgarh,99375,139844,1117.9,14214600,8943.75,1.263888889
Maize,2008,Kharif     ,Gujarat,418900,602600,746.1,59919456,37701,1.478333333
Maize,2008,Kharif     ,Haryana,11769,25200,715.6,1683437.76,1059.21,1.152222222
Maize,2008,Kharif     ,Himachal Pradesh,297718,676644,1357.1,42585582.72,26794.62,2.304166667
Maize,2008,Kharif     ,Madhya Pradesh,826722,1131782,895,118254314.9,74404.98,1.2356
Maize,2008,Kharif     ,Maharashtra,550100,1323000,1052.8,78686304,49509,1.992222222
Maize,2008,Rabi       ,Maharashtra,85900,206700,1052.8,12287136,7731,2.3832
Maize,2008,Summer     ,Maharashtra,9500,14500,1052.8,1358880,855,1.381
Maize,2008,Kharif     ,Manipur,17980,32250,1134.8,2571859.2,1618.2,1.724444444
Maize,2008,Rabi       ,Manipur,2250,3130,1134.8,321840,202.5,1.467777778
Maize,2008,Kharif     ,Nagaland,63200,113760,1540.9,9040128,5688,1.802727273
Maize,2008,Rabi       ,Nagaland,1200,2160,1540.9,171648,108,1.91
Maize,2008,Kharif     ,Punjab,151000,514000,691.3,21599040,13590,3.419230769
Maize,2008,Kharif     ,Tripura,2093,2046,1827.8,299382.72,188.37,0.99
Maize,2008,Kharif     ,Uttar Pradesh,769793,1151245,891.6,110111190.7,69281.37,1.366764706
Maize,2008,Rabi       ,Uttar Pradesh,3617,9495,891.6,517375.68,325.53,2.646086957
Maize,2008,Summer     ,Uttar Pradesh,25472,38106,891.6,3643514.88,2292.48,1.505862069
Maize,2008,Kharif     ,Uttarakhand,26780,36287,1363.7,3830611.2,2410.2,1.197692308
Maize,2008,Summer     ,Uttarakhand,92,150,1363.7,13159.68,8.28,1.53
Maize,2008,Autumn     ,Jharkhand,72914.37,77225,1295.2,10429671.48,6562.2933,1.074166667
Maize,2009,Autumn     ,Bihar,234920,401472,889.3,36605234.4,39936.4,1.760526316
Maize,2009,Rabi       ,Bihar,209236,544140,889.3,32603153.52,35570.12,2.516
Maize,2009,Summer     ,Bihar,196547,598834,889.3,30625953.54,33412.99,2.8075
Maize,2009,Kharif     ,Chhattisgarh,101721,145368,956.9,15850166.22,17292.57,1.412777778
Maize,2009,Kharif     ,Gujarat,411700,396600,618,64151094,69989,1.008
Maize,2009,Kharif     ,Haryana,12199,26000,393,1900848.18,2073.83,0.940555556
Maize,2009,Kharif     ,Himachal Pradesh,290199,530224,969.9,45218808.18,49333.83,2.08
Maize,2009,Kharif     ,Maharashtra,673000,1530600,1002.4,104866860,114410,1.972962963
Maize,2009,Rabi       ,Maharashtra,101400,267200,1002.4,15800148,17238,1.9875
Maize,2009,Summer     ,Maharashtra,20100,30200,1002.4,3131982,3417,1.348235294
Maize,2009,Kharif     ,Manipur,18300,33950,992.5,2851506,3111,1.705555556
Maize,2009,Rabi       ,Manipur,13500,23170,992.5,2103570,2295,1.673333333
Maize,2009,Kharif     ,Nagaland,63100,65690,1225.9,9832242,10727,1.037272727
Maize,2009,Rabi       ,Nagaland,5000,7500,1225.9,779100,850,1.51
Maize,2009,Kharif     ,Punjab,139000,475000,371.3,21658980,23630,3.489166667
Maize,2009,Kharif     ,Tripura,2018,2030,2004.2,314444.76,343.06,1
Maize,2009,Kharif     ,Uttar Pradesh,674808,982139,585.8,105148582.6,114717.36,1.431
Maize,2009,Rabi       ,Uttar Pradesh,4636,14162,585.8,722381.52,788.12,3.032083333
Maize,2009,Summer     ,Uttar Pradesh,29237,42540,585.8,4555709.34,4970.29,1.462833333
Maize,2009,Kharif     ,Uttarakhand,26103,36088,847.8,4067369.46,4437.51,1.236153846
Maize,2009,Rabi       ,Uttarakhand,63,103,847.8,9816.66,10.71,1.6
Maize,2009,Autumn     ,Jharkhand,60448,54087,996.1,9419007.36,10276.16,0.947916667
Maize,2009,Autumn     ,West Bengal,36330,79299,1317.2,5660940.6,6176.1,1.94
Maize,2009,Rabi       ,West Bengal,23585,132526,1317.2,3675014.7,4009.45,3.632727273
Maize,2009,Summer     ,West Bengal,37801,173394,1317.2,5890151.82,6426.17,2.912352941
Maize,2009,Whole Year ,Madhya Pradesh,812456,1018820,904.1,126596893.9,138117.52,1.0752
Maize,2010,Autumn     ,Bihar,234466,468518,629.2,38947147.26,56271.84,1.910789474
Maize,2010,Rabi       ,Bihar,237723,922285,629.2,39488167.53,57053.52,3.635882353
Maize,2010,Summer     ,Bihar,181513,717393,629.2,30151124.43,43563.12,3.725135135
Maize,2010,Kharif     ,Chhattisgarh,104861,190489,1283.1,17418460.71,25166.64,1.733888889
Maize,2010,Kharif     ,Gujarat,422500,692100,1107.5,70181475,101400,1.692631579
Maize,2010,Rabi       ,Gujarat,110000,220000,1107.5,18272100,26400,1.882307692
Maize,2010,Summer     ,Gujarat,33000,66000,1107.5,5481630,7920,2.00125
Maize,2010,Kharif     ,Haryana,9662,19000,639.2,1604954.82,2318.88,0.8175
Maize,2010,Kharif     ,Himachal Pradesh,281664,641530,1319.8,46787207.04,67599.36,2.593333333
Maize,2010,Kharif     ,Madhya Pradesh,837865,1332205,856.3,139177755.1,201087.6,1.3712
Maize,2010,Kharif     ,Maharashtra,730600,2208900,1389,121359966,175344,2.230769231
Maize,2010,Rabi       ,Maharashtra,137600,361800,1389,22856736,33024,2.514
Maize,2010,Summer     ,Maharashtra,22300,31300,1389,3704253,5352,1.26
Maize,2010,Kharif     ,Manipur,18520,33510,2160.5,3076357.2,4444.8,1.74
Maize,2010,Rabi       ,Manipur,3850,8000,2160.5,639523.5,924,2.051111111
Maize,2010,Kharif     ,Mizoram,8721,13055,2738.7,1448645.31,2093.04,1.62125
Maize,2010,Rabi       ,Mizoram,284,445,2738.7,47175.24,68.16,2.362
Maize,2010,Kharif     ,Nagaland,63430,124200,1771.8,10536357.3,15223.2,1.958181818
Maize,2010,Rabi       ,Nagaland,5000,9800,1771.8,830550,1200,1.956666667
Maize,2010,Kharif     ,Punjab,133000,491000,392.7,22092630,31920,3.710909091
Maize,2010,Kharif     ,Tamil Nadu,230489,1027536,1095.2,38286527.79,55317.36,4.527857143
Maize,2010,Kharif     ,Tripura,3101,4104,2348.3,515107.11,744.24,1.3325
Maize,2010,Kharif     ,Uttar Pradesh,718026,1052727,742.6,119271298.9,172326.24,1.40915493
Maize,2010,Rabi       ,Uttar Pradesh,5492,16498,742.6,912276.12,1318.08,3.0012
Maize,2010,Summer     ,Uttar Pradesh,30204,44279,742.6,5017186.44,7248.96,1.469285714
Maize,2010,Kharif     ,Uttarakhand,26193,40494,1419,4350919.23,6286.32,1.386153846
Maize,2010,Rabi       ,Uttarakhand,64,130,1419,10631.04,15.36,1.896666667
Maize,2010,Kharif     ,Jammu and Kashmir,308215,527690,1352,51197593.65,73971.6,1.5675
Maize,2010,Autumn     ,West Bengal,32295,83580,1096,5364522.45,7750.8,2.453846154
Maize,2010,Rabi       ,West Bengal,17229,84356,1096,2861909.19,4134.96,3.234545455
Maize,2010,Summer     ,West Bengal,39124,184380,1096,6498887.64,9389.76,2.883529412
Maize,2011,Autumn     ,Bihar,263936,622416,1097.1,44214558.72,87098.88,2.402432432
Maize,2011,Rabi       ,Bihar,239586,1098173,1097.1,40135446.72,79063.38,4.221764706
Maize,2011,Summer     ,Bihar,193311,836474,1097.1,32383458.72,63792.63,4.129166667
Maize,2011,Kharif     ,Chhattisgarh,107435,177805,1302.7,17997511.2,35453.55,1.542592593
Maize,2011,Kharif     ,Gujarat,387000,539400,890.5,64830240,127710,1.466
Maize,2011,Rabi       ,Gujarat,106100,199900,890.5,17773872,35013,2.026363636
Maize,2011,Summer     ,Gujarat,22800,47300,890.5,3819456,7524,1.792857143
Maize,2011,Kharif     ,Haryana,11045,30000,471.5409091,1850258.4,3644.85,1.145
Maize,2011,Kharif     ,Himachal Pradesh,290241,612701,1108.3,48621172.32,95779.53,2.435
Maize,2011,Kharif     ,Madhya Pradesh,848894,1316635,852.6,142206722.9,280135.02,1.111428571
Maize,2011,Kharif     ,Maharashtra,736200,2126700,1174.095455,123328224,242946,2.101851852
Maize,2011,Rabi       ,Maharashtra,116200,294500,1174.095455,19465824,38346,2.656666667
Maize,2011,Summer     ,Maharashtra,24900,36400,1174.095455,4171248,8217,1.311666667
Maize,2011,Kharif     ,Manipur,20000,35500,1533.561905,3350400,6600,1.696666667
Maize,2011,Rabi       ,Manipur,4850,10500,1533.561905,812472,1600.5,2.156666667
Maize,2011,Kharif     ,Mizoram,6696,8130,2439.340909,1121713.92,2209.68,1.32
Maize,2011,Rabi       ,Mizoram,209,268,2439.340909,35011.68,68.97,1.326666667
Maize,2011,Kharif     ,Nagaland,63500,124460,1544.354545,10637520,20955,1.954545455
Maize,2011,Rabi       ,Nagaland,5020,9840,1544.354545,840950.4,1656.6,1.956666667
Maize,2011,Kharif     ,Punjab,126000,502000,705.2,21107520,41580,4.359090909
Maize,2011,Kharif     ,Tripura,3743,5058,2295.609091,627027.36,1235.19,1.3375
Maize,2011,Kharif     ,Uttar Pradesh,745217,1232077,777.4,124838751.8,245921.61,1.535352113
Maize,2011,Rabi       ,Uttar Pradesh,8864,21143,777.4,1484897.28,2925.12,2.371153846
Maize,2011,Summer     ,Uttar Pradesh,33320,55078,777.4,5581766.4,10995.6,1.666065574
Maize,2011,Kharif     ,Uttarakhand,25472,38284,1564.7,4267069.44,8405.76,1.37
Maize,2011,Summer     ,Uttarakhand,47,94,1564.7,7873.44,15.51,1.873333333
Maize,2011,Autumn     ,Jharkhand,65931,92140,1374.7,11044761.12,21757.23,1.34625
Maize,2011,Autumn     ,West Bengal,34052,77279,1686.5,5704391.04,11237.16,2.037272727
Maize,2011,Rabi       ,West Bengal,22614,107784,1686.5,3788297.28,7462.62,3.447272727
Maize,2011,Summer     ,West Bengal,41172,179065,1686.5,6897133.44,13586.76,2.755555556
Maize,2012,Autumn     ,Bihar,261039,926315,924.1,39364681.2,80922.09,3.673513514
Maize,2012,Rabi       ,Bihar,242336,791005,924.1,36544268.8,75124.16,3.189714286
Maize,2012,Summer     ,Bihar,189961,1038634,924.1,28646118.8,58887.91,5.096756757
Maize,2012,Kharif     ,Chhattisgarh,116839,225109,1366.8,17619321.2,36220.09,1.844814815
Maize,2012,Kharif     ,Gujarat,373200,625000,460.6,56278560,115692,1.673888889
Maize,2012,Rabi       ,Gujarat,80600,157100,460.6,12154480,24986,1.858
Maize,2012,Summer     ,Gujarat,4000,8300,460.6,603200,1240,1.715
Maize,2012,Kharif     ,Haryana,9878,26000,307.9,1489602.4,3062.18,1.236
Maize,2012,Kharif     ,Himachal Pradesh,275973,605082,1035,41616728.4,85551.63,2.4975
Maize,2012,Kharif     ,Madhya Pradesh,854518,2380688,1049.5,128861314.4,264900.58,2.280204082
Maize,2012,Kharif     ,Maharashtra,688800,1581900,1003.4,103871040,213528,1.825769231
Maize,2012,Rabi       ,Maharashtra,121000,229800,1003.4,18246800,37510,1.665
Maize,2012,Summer     ,Maharashtra,12100,14700,1003.4,1824680,3751,1.124444444
Maize,2012,Kharif     ,Manipur,12640,25470,1176.7,1906112,3918.4,1.998888889
Maize,2012,Rabi       ,Manipur,6800,19000,1176.7,1025440,2108,2.796666667
Maize,2012,Kharif     ,Mizoram,5995.2,7769,2050.2,904076.16,1858.512,1.375
Maize,2012,Rabi       ,Mizoram,180,295,2050.2,27144,55.8,2.025
Maize,2012,Kharif     ,Nagaland,63530,124580,1296.6,9580324,19694.3,1.955454545
Maize,2012,Rabi       ,Nagaland,5140,10070,1296.6,775112,1593.4,1.96
Maize,2012,Kharif     ,Punjab,131000,483000,338.9,19754800,40610,3.5125
Maize,2012,Kharif     ,Tamil Nadu,291052,946363,706.8,43890641.6,90226.12,3.498214286
Maize,2012,Kharif     ,Tripura,3948,5177,1882.2,595358.4,1223.88,1.3175
Maize,2012,Kharif     ,Uttar Pradesh,698089,1289406,746.3,105271821.2,216407.59,1.696666667
Maize,2012,Rabi       ,Uttar Pradesh,7261,22734,746.3,1094958.8,2250.91,3.108695652
Maize,2012,Summer     ,Uttar Pradesh,30649,56607,746.3,4621869.2,9501.19,1.849677419
Maize,2012,Kharif     ,Uttarakhand,26096,38701,1309.8,3935276.8,8089.76,1.387692308
Maize,2012,Summer     ,Uttarakhand,51,102,1309.8,7690.8,15.81,1.453333333
Maize,2012,Autumn     ,Jharkhand,93589,118472,1102,14113221.2,29012.59,1.367916667
Maize,2012,Autumn     ,West Bengal,40588,96769,1566,6120670.4,12582.28,2.358
Maize,2012,Rabi       ,West Bengal,33709,157468,1566,5083317.2,10449.79,3.544166667
Maize,2012,Summer     ,West Bengal,48715,207174,1566,7346222,15101.65,2.873888889
Maize,2013,Autumn     ,Bihar,276577,778209,1069.9,39962610.73,74675.79,2.933783784
Maize,2013,Rabi       ,Bihar,263499,1199389,1069.9,38072970.51,71144.73,4.180294118
Maize,2013,Summer     ,Bihar,192263,926639,1069.9,27780080.87,51911.01,4.573243243
Maize,2013,Kharif     ,Chhattisgarh,123430,254134,1418.3,17834400.7,33326.1,1.981481481
Maize,2013,Rabi       ,Chhattisgarh,33,117,1418.3,4768.17,8.91,3.55
Maize,2013,Summer     ,Chhattisgarh,127,233,1418.3,18350.23,34.29,1.83
Maize,2013,Kharif     ,Gujarat,333135,421915,1006.5,48134676.15,89946.45,1.345
Maize,2013,Rabi       ,Gujarat,92747,196862,1006.5,13401014.03,25041.69,2.120714286
Maize,2013,Summer     ,Gujarat,6541,13374,1006.5,945109.09,1766.07,1.894
Maize,2013,Kharif     ,Haryana,8000,24000,452.2,1155920,2160,3.2
Maize,2013,Kharif     ,Himachal Pradesh,291960,594280,1216.9,42185300.4,78829.2,2.336666667
Maize,2013,Kharif     ,Madhya Pradesh,851639,1486110,1451.4,123053319.1,229942.53,1.5412
Maize,2013,Kharif     ,Maharashtra,746700,2643900,1409.8,107890683,201609,2.6244
Maize,2013,Rabi       ,Maharashtra,171600,443600,1409.8,24794484,46332,2.4765
Maize,2013,Summer     ,Maharashtra,28200,36300,1409.8,4074618,7614,1.265833333
Maize,2013,Kharif     ,Manipur,19590,42750,1428.8,2830559.1,5289.3,2.186666667
Maize,2013,Rabi       ,Manipur,6310,15190,1428.8,911731.9,1703.7,2.408888889
Maize,2013,Kharif     ,Mizoram,5618,7994,1848.8,811744.82,1516.86,1.65625
Maize,2013,Rabi       ,Mizoram,175,227,1848.8,25285.75,47.25,1.4325
Maize,2013,Kharif     ,Nagaland,63570,125160,1350.9,9185229.3,17163.9,1.97
Maize,2013,Rabi       ,Nagaland,5210,10280,1350.9,752792.9,1406.7,1.971666667
Maize,2013,Kharif     ,Punjab,130000,507000,586.6,18783700,35100,4.231428571
Maize,2013,Kharif     ,Telangana,552897,2436849,1348.7,79888087.53,149282.19,4.022222222
Maize,2013,Rabi       ,Telangana,197322,1074644,1348.7,28511055.78,53276.94,5.292222222
Maize,2013,Kharif     ,Tripura,4549,5805,2043.5,657285.01,1228.23,1.29375
Maize,2013,Kharif     ,Uttar Pradesh,695526,1277851,995.2,100496551.7,187792.02,1.702
Maize,2013,Rabi       ,Uttar Pradesh,13418,47674,995.2,1938766.82,3622.86,3.5572
Maize,2013,Summer     ,Uttar Pradesh,58002,106550,995.2,8380708.98,15660.54,1.840877193
Maize,2013,Kharif     ,Uttarakhand,23534,33712,1735.4,3400427.66,6354.18,1.412307692
Maize,2013,Summer     ,Uttarakhand,48,118,1735.4,6935.52,12.96,2.4325
Maize,2013,Autumn     ,Jharkhand,85854,136388,1253.6,12405044.46,23180.58,1.467916667
Maize,2013,Autumn     ,West Bengal,43701,117402,1939.9,6314357.49,11799.27,2.767777778
Maize,2013,Rabi       ,West Bengal,46869,252419,1939.9,6772101.81,12654.63,3.530833333
Maize,2013,Summer     ,West Bengal,53334,250660,1939.9,7706229.66,14400.18,2.987222222
Maize,2014,Autumn     ,Bihar,277416,825146,1061,41878719.36,91547.28,2.717368421
Maize,2014,Rabi       ,Bihar,251716,913784,1061,37999047.36,83066.28,3.269705882
Maize,2014,Summer     ,Bihar,177386,739815,1061,26778190.56,58537.38,3.988378378
Maize,2014,Kharif     ,Chhattisgarh,125074,235014,1274.7,18881171.04,41274.42,1.803333333
Maize,2014,Kharif     ,Gujarat,308788,387805,605.6,46614636.48,101900.04,1.409090909
Maize,2014,Rabi       ,Gujarat,79664,169660,605.6,12026077.44,26289.12,1.969375
Maize,2014,Summer     ,Gujarat,5890,11341,605.6,889154.4,1943.7,1.847857143
Maize,2014,Kharif     ,Haryana,9000,18000,301.3,1358640,2970,2
Maize,2014,Kharif     ,Himachal Pradesh,289204,503715,1019.9,43658235.84,95437.32,1.985
Maize,2014,Kharif     ,Madhya Pradesh,1131000,2530000,891.2,170735760,373230,2.093061224
Maize,2014,Kharif     ,Maharashtra,800500,1496100,1001.6,120843480,264165,1.76
Maize,2014,Rabi       ,Maharashtra,239800,651400,1001.6,36200208,79134,1.730869565
Maize,2014,Summer     ,Maharashtra,35900,53700,1001.6,5419464,11847,1.240454545
Maize,2014,Kharif     ,Manipur,19590,43350,987.5,2957306.4,6464.7,2.234444444
Maize,2014,Rabi       ,Manipur,6600,15400,987.5,996336,2178,2.334444444
Maize,2014,Kharif     ,Mizoram,5553,8444,2029.9,838280.88,1832.49,1.65875
Maize,2014,Rabi       ,Mizoram,142,180,2029.9,21436.32,46.86,2.23
